formatted_address,latitude,longitude,google_place_id,input_string
1 Sheikh Mohammed bin Rashid Blvd - Downtown Dubai - Dubai - United Arab Emirates,25.197197,55.2743764,ChIJS-JnijRDXz4R4rfO4QLlRf8,"BD M Burj Dubai T2 Burj Khalifa Dubai , UAE"
1 Sheikh Mohammed bin Rashid Blvd - Downtown Dubai - Dubai - United Arab Emirates,25.197197,55.2743764,ChIJS-JnijRDXz4R4rfO4QLlRf8,"BD M Burj Dubai T1 Burj Khalifa Dubai , UAE"
Sparkle Tower - Dubai Marina - Dubai - United Arab Emirates,25.0724572,55.1308583,ChIJu9EMoVYTXz4RmHbT2I2fX5s,"Sparkle Tower 1 Marsa Dubai Dubai , UAE"
Sparkle Tower - Dubai Marina - Dubai - United Arab Emirates,25.0724572,55.1308583,ChIJu9EMoVYTXz4RmHbT2I2fX5s,"Sparkle Tower 2 Marsa Dubai Dubai , UAE"
Sparkle Tower - Dubai Marina - Dubai - United Arab Emirates,25.0724572,55.1308583,ChIJu9EMoVYTXz4RmHbT2I2fX5s,"Sparkle Tower 3 Marsa Dubai Dubai , UAE"
Al SafaAl Safa 2 - Dubai - United Arab Emirates,25.1586178,55.2245398,ChIJaVOfZCBqXz4RWfomWSr4UOI,"PARK AVENUE 2 Wadi Al Safa 5 Dubai , UAE"
Wadi Al Safa - Unnamed Rd - دبي - United Arab Emirates,25.0792907,55.2893947,ChIJV5ztqQtvXz4RpUwrydeV-b8,"PARK AVENUE 1 Wadi Al Safa 5 Dubai , UAE"
Dubai - Dubai Sports City - Dubai - United Arab Emirates,25.039635,55.2039654,ChIJqSiaYcdtXz4RZAMgx2R_pF0,"UNIESTATE SPORTS TOWER Al Hebiah Fourth Dubai , UAE"
Al Asayel St - Downtown Dubai - Dubai - United Arab Emirates,25.193303,55.2845939,ChIJVbyRLyRoXz4Rvyf0K1mItf0,"UPPER CREST Burj Khalifa Dubai , UAE"
Jebel Ali VillageAl Furjan - Dubai - United Arab Emirates,25.0336305,55.1464008,ChIJS03exChtXz4Rrd-rZZaxY7U,"Avenue Residence 2 Jabal Ali First Dubai , UAE"
"Al Hebiah Third - Al Qudra Road, Golf Veduta at DAMAC Hills - داماك هيلز - دبي - United Arab Emirates",25.018423,55.252437,ChIJQTv_a9xxXz4RZiak3dCC71o,"DAMAC HILLS - GOLF VEDUTA (A) Al Hebiah Third Dubai , UAE"
"Al Hebiah Third - Al Qudra Road, Golf Veduta at DAMAC Hills - داماك هيلز - دبي - United Arab Emirates",25.018423,55.252437,ChIJQTv_a9xxXz4RZiak3dCC71o,"DAMAC HILLS - GOLF VEDUTA (B) Al Hebiah Third Dubai , UAE"
"Al Naseem Street, Dubai Marina - Dubai - United Arab Emirates",25.0901262,55.1503297,ChIJgVpFilprXz4RHTP7Z4AIOVU,"MARINA ARCADE Marsa Dubai Dubai , UAE"
International City Phase(2) - Dubai - United Arab Emirates,25.1500083,55.4007556,ChIJ7_XIAqtmXz4RIyE7oYJrCIQ,"ETON Warsan Fourth Dubai , UAE"
Mina Jebel Ali - Dubai - United Arab Emirates,24.9857145,55.0272904,ChIJqQlYMxISXz4RCjDF4Y0MTqE,"Celestial Heights Orion  Jabal Ali Dubai , UAE"
603 - The Light Commercial Tower - Arjan-DubailandAl Barsha South - Dubai - United Arab Emirates,25.0653824,55.2456451,ChIJ__9Pj4puXz4Ri3fUuvb9wtE,"TOWER 88 Al Barsha South Fourth Dubai , UAE"
شارع شاطئ جميرة - Dubai Marina - Dubai - United Arab Emirates,25.0723131,55.1323671,ChIJodYYMFQTXz4RIvfKifQX8F8,"MARINA WHARF II Marsa Dubai Dubai , UAE"
"Shop no. G01-B, Manhattan Towers, Next to Choithrams Supermarket - قرية جميرا - دبي - United Arab Emirates",25.0686889,55.2078213,ChIJ0wFnPTlsXz4RJ7KLDmcMqWI,"WEAV RESIDENSE Al Barsha South Fourth Dubai , UAE"
8 Jumeirah Beach Rd - دبي مارينا - دبي - United Arab Emirates,25.0799664,55.1390821,ChIJMxkmHlVrXz4R9iuOhL73y9A,"CONTINENTAL TOWER Marsa Dubai Dubai , UAE"
"Queue Point,Liwan - Liwan - Dubai - United Arab Emirates",25.1039296,55.3682742,ChIJ71Lfv1BkXz4Rv6lwwPpuRz8,"Mazaya 21 Wadi Al Safa 2 Dubai , UAE"
"Shop no. G01-B, Manhattan Towers, Next to Choithrams Supermarket - قرية جميرا - دبي - United Arab Emirates",25.0686889,55.2078213,ChIJ0wFnPTlsXz4RJ7KLDmcMqWI,"GARDEN HEIGHTS Al Barsha South Fourth Dubai , UAE"
"Shop no. G01-B, Manhattan Towers, Next to Choithrams Supermarket - قرية جميرا - دبي - United Arab Emirates",25.0686889,55.2078213,ChIJ0wFnPTlsXz4RJ7KLDmcMqWI,"LAWNS IV Al Barsha South Fourth Dubai , UAE"
Mina Jebel Ali - Dubai - United Arab Emirates,24.9857145,55.0272904,ChIJqQlYMxISXz4RCjDF4Y0MTqE,"Celestial Heights Capella  Jabal Ali Dubai , UAE"
25°06'55. 55°08'08. - 4 Al Hamriya St - نخلة جميرا - دبي - United Arab Emirates,25.1155771,55.1353497,ChIJN2o54tQUXz4Rn3H-3Z4fFj8,"PALM VIEWS WEST Palm Jumeirah Dubai , UAE"
"Shop no. G01-B, Manhattan Towers, Next to Choithrams Supermarket - قرية جميرا - دبي - United Arab Emirates",25.0686889,55.2078213,ChIJ0wFnPTlsXz4RJ7KLDmcMqWI,"Reliance 5 Al Barsha South Fourth Dubai , UAE"
Hessa St - Dubai - United Arab Emirates,25.0593353,55.221495,ChIJtTwQgWtsXz4RKyWcyj5liQs,"TOPAZ RESIDENCES 1 Nadd Hessa Dubai , UAE"
Wadi Al Safa - Unnamed Rd - دبي - United Arab Emirates,25.0792907,55.2893947,ChIJV5ztqQtvXz4RpUwrydeV-b8,"SHERENA RESIDENCE  Wadi Al Safa 3 Dubai , UAE"
1 Sheikh Mohammed bin Rashid Blvd - Downtown Dubai - Dubai - United Arab Emirates,25.197197,55.2743764,ChIJS-JnijRDXz4R4rfO4QLlRf8,"THE 118 Burj Khalifa Dubai , UAE"
"20th Street, Dubai Healthcare City, Bur Dubai Hyatt Regency Dubai Creek Heights - Dubai 5668 - أم هرير ٢Dubai Healthcare City - دبي - United Arab Emirates",25.234355,55.3240147,ChIJs7CUFDddXz4RoUfAZztaxq4,"CREEK HEIGHTS Um Hurair Second Dubai , UAE"
25°10'19. 55°24'45. - 8 7 St - International City - دبي - United Arab Emirates,25.172139,55.412722,ChIJZQyd6TdhXz4RPdwDLOD0mzY,"DRAGON VIEW Al Warsan First Dubai , UAE"
Near Anantara - Crescent Rd - The Palm Jumeirah - Dubai - United Arab Emirates,25.1322379,55.1519746,ChIJ2SsozcRqXz4R94pTrNnIH5I,"SERENIA RESIDENCES BUILDING A Palm Jumeirah Dubai , UAE"
Near Anantara - Crescent Rd - The Palm Jumeirah - Dubai - United Arab Emirates,25.1322379,55.1519746,ChIJ2SsozcRqXz4R94pTrNnIH5I,"SERENIA RESIDENCES BUILDING B Palm Jumeirah Dubai , UAE"
Near Anantara - Crescent Rd - The Palm Jumeirah - Dubai - United Arab Emirates,25.1322379,55.1519746,ChIJ2SsozcRqXz4R94pTrNnIH5I,"SERENIA RESIDENCES BUILDING C Palm Jumeirah Dubai , UAE"
Nakhlat - The Palm Jumeirah - Dubai - United Arab Emirates,25.1113991,55.1372158,ChIJZxP_wuFrXz4R5LkBGYoC-is,"OCEANA HOTEL AND APARTMENTS Palm Jumeirah Dubai , UAE"
Financial Center Road across from Dubai Mall - زعبيلزعبيل ٢ - دبي - United Arab Emirates,25.2009329,55.2808337,ChIJBcs4KoNCXz4RJHNzkoqU0Xc,"DOWNTOWN VIEWS Zaabeel Second Dubai , UAE"
Dubai - Downtown DubaiBurj Residence Phase I & II - Dubai - United Arab Emirates,25.1930361,55.2726279,ChIJV9pW_ipoXz4RwBNMVhR1qHk,"BV RESIDENCES 1 Island 2 Dubai , UAE"
Bijada Boulevard South - قرية جميرا - دبي - United Arab Emirates,25.0528851,55.2074911,ChIJDaF3eNVtXz4RKzOaXTKt3t4,"BV RESIDENCES 2 Island 2 Dubai , UAE"
Umm Hurair Residences 3 - Umm Hurair 1 - Dubai - United Arab Emirates,25.257128,55.307861,ChIJE_LyHS5DXz4R9GnmhXaWCHI,"BV RESIDENCES 3 Island 2 Dubai , UAE"
Dubai - United Arab Emirates,25.2048493,55.2707828,ChIJRcbZaklDXz4RYlEphFBu5r0,"BV RESIDENCES 4 Island 2 Dubai , UAE"
"5 Burj Residence-5, Down Town - Downtown DubaiBurj Residence Phase I & II - Dubai - United Arab Emirates",25.1921838,55.2738774,ChIJH_ZLvCtoXz4RdUbRStVyVQw,"BV RESIDENCES 5 Island 2 Dubai , UAE"
Downtown DubaiBurj Residence Phase I & II - Dubai - United Arab Emirates,25.1925293,55.2745715,ChIJTf0x6itoXz4RS2W9nAH7HDs,"BV RESIDENCES 6 Island 2 Dubai , UAE"
Jumeirah Village - Dubai - United Arab Emirates,25.0552594,55.2007159,ChIJEeBMB0tsXz4Rcy3ZZrH_k_w,"PRUDENTIAL TOWER-1 Al Barsha South Fourth Dubai , UAE"
Al BarshaAl Barsha 1 - Dubai - United Arab Emirates,25.1113328,55.2024314,ChIJwz1UlZRrXz4RHE3KSqgi28M,"PRUDENTIAL TOWER-2 Al Barsha South Fourth Dubai , UAE"
Dubai - Dubai Silicon Oasis - Dubai - United Arab Emirates,25.12278,55.3997774,ChIJZb8_G8VlXz4RSs-PE9gSVSA,"TOPAZ RESIDENCES 3  Nadd Hessa Dubai , UAE"
Umm Hurair Residence 3 - 5th St - Umm Hurair 1 - Dubai - United Arab Emirates,25.2567834,55.3085605,ChIJ86D5Bi5DXz4RjbYoDNWmlLA,"GLITZ RESIDENCE 3 -TOWER 1 Al Hebiah Second Dubai , UAE"
Umm Hurair Residence 3 - 5th St - Umm Hurair 1 - Dubai - United Arab Emirates,25.2567834,55.3085605,ChIJ86D5Bi5DXz4RjbYoDNWmlLA,"GLITZ RESIDENCE 3 -TOWER 2 Al Hebiah Second Dubai , UAE"
Botanica Tower - D94 - Dubai Marina - Dubai - United Arab Emirates,25.0850426,55.1424596,ChIJ9T9I2VNrXz4RepnjNfkfSZU,"BOTANICA Al Barsha South Fourth Dubai , UAE"
Acacia - Dubai - United Arab Emirates,25.110304,55.2453875,ChIJ4_NyYTNpXz4RAiCy56pXSGY,"ACACIA AT PARK HEIGHTS BUILDING A Hadaeq Sheikh Mohammed Bin Rashid Dubai , UAE"
Acacia - Dubai - United Arab Emirates,25.110304,55.2453875,ChIJ4_NyYTNpXz4RAiCy56pXSGY,"ACACIA AT PARK HEIGHTS BUILDING C Hadaeq Sheikh Mohammed Bin Rashid Dubai , UAE"
Acacia - Dubai - United Arab Emirates,25.110304,55.2453875,ChIJ4_NyYTNpXz4RAiCy56pXSGY,"ACACIA AT PARK HEIGHTS BUILDING B Hadaeq Sheikh Mohammed Bin Rashid Dubai , UAE"
25°06'49. 55°08 - 9 3 St - نخلة جميرا - دبي - United Arab Emirates,25.1137853,55.1399566,ChIJTy3qUytrXz4R1JmtP2QQvmk,"THE PALM TOWER Palm Jumeirah Dubai , UAE"
Dubai Investment Park - 2 - Dubai Investments Park - Dubai - United Arab Emirates,24.9896336,55.2034594,ChIJlav9cEByXz4RCgrJ3W_N3WQ,"BUILDING T Dubai Investment Park First Dubai , UAE"
Al Qudra Rd - Dubai - United Arab Emirates,25.0105701,55.2897873,ChIJ1269pDlwXz4RgivMjnFSiXM,"TOWN SQUARE SAFI 1A Al Yelayiss 2 Dubai , UAE"
Al Qudra Rd - Dubai - United Arab Emirates,25.0105701,55.2897873,ChIJ1269pDlwXz4RgivMjnFSiXM,"TOWN SQUARE SAFI 1B Al Yelayiss 2 Dubai , UAE"
Al Qudra Rd - Dubai - United Arab Emirates,25.0105701,55.2897873,ChIJ1269pDlwXz4RgivMjnFSiXM,"TOWN SQUARE SAFI 2A Al Yelayiss 2 Dubai , UAE"
Al Qudra Rd - Dubai - United Arab Emirates,25.0105701,55.2897873,ChIJ1269pDlwXz4RgivMjnFSiXM,"TOWN SQUARE SAFI 2B Al Yelayiss 2 Dubai , UAE"
"Town Square Zahra, Al Yalayis 2 - Zahra Townhouses, Nshama Town Square - Al Qudra Rd - دبي - United Arab Emirates",25.0077963,55.2932094,ChIJ8zYCymlwXz4RrxTdtBJ-jho,"Town Square Zahra 1A Al Yelayiss 2 Dubai , UAE"
"Town Square Zahra, Al Yalayis 2 - Zahra Townhouses, Nshama Town Square - Al Qudra Rd - دبي - United Arab Emirates",25.0077963,55.2932094,ChIJ8zYCymlwXz4RrxTdtBJ-jho,"Town Square Zahra 1B Al Yelayiss 2 Dubai , UAE"
"Town Square Zahra, Al Yalayis 2 - Zahra Townhouses, Nshama Town Square - Al Qudra Rd - دبي - United Arab Emirates",25.0077963,55.2932094,ChIJ8zYCymlwXz4RrxTdtBJ-jho,"Town Square Zahra 2A Al Yelayiss 2 Dubai , UAE"
Downtown Dubai - Dubai - United Arab Emirates,25.1949624,55.2843224,ChIJrU9PmiZoXz4RwzEh-mPGnEg,"RP HEIGHTS Burj Khalifa Dubai , UAE"
"Town Square Zahra, Al Yalayis 2 - Zahra Townhouses, Nshama Town Square - Al Qudra Rd - دبي - United Arab Emirates",25.0077963,55.2932094,ChIJ8zYCymlwXz4RrxTdtBJ-jho,"Town Square Zahra 2B Al Yelayiss 2 Dubai , UAE"
Dubai Silicon Oasis - Dubai - United Arab Emirates,25.1108209,55.3769138,ChIJj73oOENkXz4RPDE14aM1V5w,"LE PRESIDIUM TOWER 1 Nadd Hessa Dubai , UAE"
1 Sheikh Mohammed bin Rashid Blvd - Downtown Dubai - Dubai - United Arab Emirates,25.197197,55.2743764,ChIJS-JnijRDXz4R4rfO4QLlRf8,"Forte T1 Burj Khalifa Dubai , UAE"
"Town Hall Rd, Near Bombay Dyeing, Mananchira, Kozhikode, Kerala 673001, India",11.2517828,75.7797053,ChIJEZn-eTdZpjsRrX4y4DuSjy8,"PARAMOUNT TOWER HOTEL & RESIDENCES Business Bay Dubai , UAE"
"Shop no. G01-B, Manhattan Towers, Next to Choithrams Supermarket - قرية جميرا - دبي - United Arab Emirates",25.0686889,55.2078213,ChIJ0wFnPTlsXz4RJ7KLDmcMqWI,"THE ONE Al Barsha South Fourth Dubai , UAE"
2 Umm Suqeim St - Dubai - United Arab Emirates,25.0771011,55.2496374,ChIJ2RzjP-1uXz4Rd8EEGfn4P7M,"CAYAN CANTARA - RA Al Barshaa South Second Dubai , UAE"
Riah Towers - Al JaddafJaddaf Waterfront - Dubai - United Arab Emirates,25.224386,55.3398977,ChIJpXJExGddXz4RsvlnNgWns6E,"RIAH TOWERS Al Jadaf Dubai , UAE"
Dubai - Dubai Sports City - Dubai - United Arab Emirates,25.0379014,55.2204041,ChIJ_yWsB95tXz4RPUDkm5m9afQ,"ARENA APARTMENTS Al Hebiah Fourth Dubai , UAE"
Al Afnan St - Dubai - United Arab Emirates,25.0648901,55.1920729,ChIJ1wzCSFtsXz4RSnhDwlB4u10,"AFNAN 1 Me'Aisem First Dubai , UAE"
E311 - Dubai Production CityCity Centre Meaisem - Dubai - United Arab Emirates,25.0403413,55.1968157,ChIJk79DPbptXz4RGHTZvtyE87s,"AFNAN 2 Me'Aisem First Dubai , UAE"
E311 - Dubai Production CityCity Centre Meaisem - Dubai - United Arab Emirates,25.0403413,55.1968157,ChIJk79DPbptXz4RGHTZvtyE87s,"AFNAN 3 Me'Aisem First Dubai , UAE"
E311 - Dubai Production CityCity Centre Meaisem - Dubai - United Arab Emirates,25.0403413,55.1968157,ChIJk79DPbptXz4RGHTZvtyE87s,"AFNAN 4 Me'Aisem First Dubai , UAE"
3 B St - Al Mankhool - Dubai - United Arab Emirates,25.2549315,55.3005693,ChIJqQpR1CRDXz4R58MZGgmxcDc,"AFNAN 5 Me'Aisem First Dubai , UAE"
King Salman Bin Abdulaziz Al Saud Street - Dubai Marina - Dubai - United Arab Emirates,25.0835752,55.1420991,ChIJLT3HDFRrXz4RCS7xzxJgn5c,"Al Dar Tower Marsa Dubai Dubai , UAE"
Dubai - United Arab Emirates,25.2048493,55.2707828,ChIJRcbZaklDXz4RYlEphFBu5r0,"VIRIDIS A Al Yufrah 2 Dubai , UAE"
Dubai - United Arab Emirates,25.2048493,55.2707828,ChIJRcbZaklDXz4RYlEphFBu5r0,"VIRIDIS B Al Yufrah 2 Dubai , UAE"
Dubai - United Arab Emirates,25.2048493,55.2707828,ChIJRcbZaklDXz4RYlEphFBu5r0,"VIRIDIS C Al Yufrah 2 Dubai , UAE"
Dubai - United Arab Emirates,25.2048493,55.2707828,ChIJRcbZaklDXz4RYlEphFBu5r0,"VIRIDIS D Al Yufrah 2 Dubai , UAE"
"Jumeirah Beach Residence Near The Ritz-Carlton, Dubai - Dubai Marina - Dubai - United Arab Emirates",25.0838306,55.1394198,ChIJ0UhN_L5rXz4Rf1N51TlEWl4,"THE ONE JBR Marsa Dubai Dubai , UAE"
Marasi Dr - Business Bay - Dubai - United Arab Emirates,25.1848281,55.2603221,ChIJB8DFX9BpXz4RLWA73sLPRCI,"MERANO Business Bay Dubai , UAE"
25°03'50.N 55°12'41. - 4th St - قرية جميرا - دبي - United Arab Emirates,25.0636563,55.2116204,ChIJCx__7zBsXz4RCV7iY7V-jt0,"PULSE SMART RESIDENCE  Al Barsha South Fourth Dubai , UAE"
Dubai - Al BarshaAl Barsha 1 - Dubai - United Arab Emirates,25.11002,55.2033146,ChIJ-XIvxfRrXz4R6JljKPr7dMk,"CITY APARTMENTS Al Barsha South Fourth Dubai , UAE"
Dubai - United Arab Emirates,25.005753,55.2953124,ChIJbVyMXz9wXz4R9lxhbIkdfIk,"TOWN SQUARE ZAHRA BREEZE 3A Al Yelayiss 2 Dubai , UAE"
"Town Square Zahra, Al Yalayis 2 - Zahra Townhouses, Nshama Town Square - Al Qudra Rd - دبي - United Arab Emirates",25.0077963,55.2932094,ChIJ8zYCymlwXz4RrxTdtBJ-jho,"TOWN SQUARE ZAHRA BREEZE 3B Al Yelayiss 2 Dubai , UAE"
Dubai - United Arab Emirates,25.005753,55.2953124,ChIJbVyMXz9wXz4R9lxhbIkdfIk,"TOWN SQUARE ZAHRA BREEZE 4A Al Yelayiss 2 Dubai , UAE"
Dubai - United Arab Emirates,25.005753,55.2953124,ChIJbVyMXz9wXz4R9lxhbIkdfIk,"TOWN SQUARE ZAHRA BREEZE 4B Al Yelayiss 2 Dubai , UAE"
Burj Khalifa District - Downtown Dubai - Dubai - United Arab Emirates,25.1939941,55.2848252,ChIJ6UwHJCRoXz4RSHqmHZlqZbo,"MADA Residences Tower Burj Khalifa Dubai , UAE"
KG Tower - Dubai Marina - Dubai - United Arab Emirates,25.0695408,55.1281255,ChIJ7ejTNFcTXz4RKLwce6Zs2L4,"TFG ONE HOTEL Marsa Dubai Dubai , UAE"
Al Qudra Rd - Dubai - United Arab Emirates,25.0105701,55.2897873,ChIJ1269pDlwXz4RgivMjnFSiXM,"Town Square Warda 1 Al Yelayiss 2 Dubai , UAE"
Al Qudra Rd - Dubai - United Arab Emirates,25.0105701,55.2897873,ChIJ1269pDlwXz4RgivMjnFSiXM,"Town Square Warda 2 Al Yelayiss 2 Dubai , UAE"
Al Qudra Rd - Dubai - United Arab Emirates,25.0105701,55.2897873,ChIJ1269pDlwXz4RgivMjnFSiXM,"Town Square Jenna 1 Al Yelayiss 2 Dubai , UAE"
Al Qudra Rd - Dubai - United Arab Emirates,25.0105701,55.2897873,ChIJ1269pDlwXz4RgivMjnFSiXM,"Town Square Jenna 2 Al Yelayiss 2 Dubai , UAE"
"Plot No.10, JVC10, DMRA600, Al Barsha South Fourth 681 - Jumeirah Village Circle - Jumeirah Village - Dubai - United Arab Emirates",25.0661479,55.2088493,ChIJ5ymFhzlsXz4RcEIV_S-McYE,"Hyati Residences Apartment Building Al Barsha South Fourth Dubai , UAE"
Andalus Building - 1st St - Hor Al Anz East - Dubai - United Arab Emirates,25.2775831,55.3471009,ChIJFbBbUe1cXz4RZSl71hk68LM,"Al Andalus Building A Me'Aisem First Dubai , UAE"
Andalus Building - 1st St - Hor Al Anz East - Dubai - United Arab Emirates,25.2775831,55.3471009,ChIJFbBbUe1cXz4RZSl71hk68LM,"Al Andalus Building B Me'Aisem First Dubai , UAE"
Dubai Silicon OasisIndustrial Area - Dubai - United Arab Emirates,25.1230296,55.376269,ChIJDyao3j5kXz4RFwI7ENyjhig,"BINGHATTI  VIEWS Nadd Hessa Dubai , UAE"
Street D6 District 1 - قرية جميراDistrict 1 - دبي - United Arab Emirates,25.0336349,55.1732984,ChIJC2FUoA9tXz4RUxoIEnCLxFY,"PARK ONE Al Barsha South Fifth Dubai , UAE"
Dubai Silicon OasisIndustrial Area - Dubai - United Arab Emirates,25.1240245,55.3764954,ChIJj3LTwT5kXz4R7nrtlAha0vc,"ALTIA RESIDENCE Nadd Hessa Dubai , UAE"
Village - قرية جبل علي - دبي - United Arab Emirates,25.0325204,55.1407037,ChIJB8pVmSttXz4RfzKp1vfUPfM," Starz Tower 1 Jabal Ali First Dubai , UAE"
Village - قرية جبل علي - دبي - United Arab Emirates,25.0325204,55.1407037,ChIJB8pVmSttXz4RfzKp1vfUPfM," Starz Tower 2 Jabal Ali First Dubai , UAE"
Al Sufouh 1 - Dubai - United Arab Emirates,25.1330986,55.183466,ChIJWUREIVVqXz4Rdpwi6w3vHao,"MAG 535 Madinat Al Mataar Dubai , UAE"
Al Sufouh 1 - Dubai - United Arab Emirates,25.1330986,55.183466,ChIJWUREIVVqXz4Rdpwi6w3vHao,"MAG 540 Madinat Al Mataar Dubai , UAE"
King Salman Bin Abdulaziz Al Saud St - Al Sufouh 1 - Dubai - United Arab Emirates,25.1332369,55.1866122,ChIJORSp9gBCXz4RtnTCn-ul3mo,"MAG 545 Madinat Al Mataar Dubai , UAE"
Unnamed Road - دبي - United Arab Emirates,24.949376,55.229715,ChIJa-KQGSJxXz4Ra5C4teLcDQ8,"MAG 550 Madinat Al Mataar Dubai , UAE"
19 Sheikh Mohammed bin Rashid Blvd - Downtown Dubai - Dubai - United Arab Emirates,25.1956639,55.269091,ChIJE1IiRG1DXz4RJRtp_9wX2h4,"Forte T2 Burj Khalifa Dubai , UAE"
Al Yufrah 2 Navitas at AKOYA - أكويا - دبي - United Arab Emirates,24.9847454,55.3934898,ChIJkcbCdOZ7Xz4RMyP4FmKQ-Ms,"NAVITAS TOWER B Al Yufrah 2 Dubai , UAE"
Al Yufrah 2 Navitas at AKOYA - أكويا - دبي - United Arab Emirates,24.9847454,55.3934898,ChIJkcbCdOZ7Xz4RMyP4FmKQ-Ms,"NAVITAS ( C )@AKOYA OXYGEN Al Yufrah 2 Dubai , UAE"
Al Yufrah 2 Navitas at AKOYA - أكويا - دبي - United Arab Emirates,24.9847454,55.3934898,ChIJkcbCdOZ7Xz4RMyP4FmKQ-Ms,"NAVITAS ( D )@AKOYA OXYGEN Al Yufrah 2 Dubai , UAE"
Al Yufrah 2 Navitas at AKOYA - أكويا - دبي - United Arab Emirates,24.9847454,55.3934898,ChIJkcbCdOZ7Xz4RMyP4FmKQ-Ms,"NAVITAS ( E )@AKOYA OXYGEN Al Yufrah 2 Dubai , UAE"
Near - فندق جي دبليو ماريوت ماركيز دبي - الخليج التجاري - دبي - United Arab Emirates,25.1841303,55.2598786,ChIJlT_6modpXz4RvautsINn0Ks,"AL MANARA TOWER Al Barsha South Fifth Dubai , UAE"
"Shop no. G01-B, Manhattan Towers, Next to Choithrams Supermarket - قرية جميرا - دبي - United Arab Emirates",25.0686889,55.2078213,ChIJ0wFnPTlsXz4RJ7KLDmcMqWI,"May Residence Tower 2 Al Barsha South Fourth Dubai , UAE"
"Shop no. G01-B, Manhattan Towers, Next to Choithrams Supermarket - قرية جميرا - دبي - United Arab Emirates",25.0686889,55.2078213,ChIJ0wFnPTlsXz4RJ7KLDmcMqWI,"May Residence Tower 3 Al Barsha South Fourth Dubai , UAE"
"Shop no. G01-B, Manhattan Towers, Next to Choithrams Supermarket - قرية جميرا - دبي - United Arab Emirates",25.0686889,55.2078213,ChIJ0wFnPTlsXz4RJ7KLDmcMqWI,"May Residence Tower 4 Al Barsha South Fourth Dubai , UAE"
"Shop no. G01-B, Manhattan Towers, Next to Choithrams Supermarket - قرية جميرا - دبي - United Arab Emirates",25.0686889,55.2078213,ChIJ0wFnPTlsXz4RJ7KLDmcMqWI,"May Residence Tower 5 Al Barsha South Fourth Dubai , UAE"
Al Yufrah 2 Navitas at AKOYA - أكويا - دبي - United Arab Emirates,24.9847454,55.3934898,ChIJkcbCdOZ7Xz4RMyP4FmKQ-Ms,"NAVITAS TOWER A Al Yufrah 2 Dubai , UAE"
Arjan-DubailandAl Barsha South - Dubai - United Arab Emirates,25.0581876,55.2336144,ChIJ-_6UWnxuXz4RWdKVxsFCi-A,"ORION BUILDING Al Barshaa South Third Dubai , UAE"
Harbour Views - Ras Al KhorDubai Creek Harbour - Dubai - United Arab Emirates,25.201404,55.342237,ChIJm3mTfpFnXz4Rrh0SAKkltsA,"Harbour Views T1 Al Khairan First Dubai , UAE"
Harbour Views - Ras Al KhorDubai Creek Harbour - Dubai - United Arab Emirates,25.201404,55.342237,ChIJm3mTfpFnXz4Rrh0SAKkltsA,"Harbour Views T2 Al Khairan First Dubai , UAE"
Dubai Silicon Oasis - Dubai - United Arab Emirates,25.1231144,55.3986343,ChIJL-pJZ3RkXz4RiHhtdT5gnl4,"ARABIAN GATE Nadd Hessa Dubai , UAE"
Dubai Creek - رأس الخورDubai Creek Harbour - دبي - United Arab Emirates,25.205374,55.344208,ChIJP_O6FI5nXz4ROJcYlwo6HIs,"Creekside 18 A Al Khairan First Dubai , UAE"
Dubai Creek - رأس الخورDubai Creek Harbour - دبي - United Arab Emirates,25.205374,55.344208,ChIJP_O6FI5nXz4ROJcYlwo6HIs,"Creekside 18 B Al Khairan First Dubai , UAE"
Al Asayel St - Jebel Ali VillageAl Furjan - Dubai - United Arab Emirates,25.0239513,55.1403775,ChIJERcG-DJtXz4R0TE3xPGEQh4,"MURANO RESIDENCE 1 Jabal Ali First Dubai , UAE"
Palm Jumeirah - نخلة جميرا - دبي - United Arab Emirates,25.1254767,55.1530662,ChIJ7UQuJ9lqXz4RhhixmEJKjCM,"ROYAL BAY Palm Jumeirah Dubai , UAE"
Bijada Boulevard South - قرية جميرا - دبي - United Arab Emirates,25.0528851,55.2074911,ChIJDaF3eNVtXz4RKzOaXTKt3t4,"TOPAZ RESIDENCES 2 Nadd Hessa Dubai , UAE"
395 Sheikh Zayed Rd - Dubai - United Arab Emirates,25.181304,55.252577,ChIJ9zsKvNxpXz4RaUt49govVHM,"AYKON CITY-TOWER A Business Bay Dubai , UAE"
395 Sheikh Zayed Rd - Dubai - United Arab Emirates,25.181304,55.252577,ChIJ9zsKvNxpXz4RaUt49govVHM,"AYKON CITY-TOWER B Business Bay Dubai , UAE"
"Shop no. G01-B, Manhattan Towers, Next to Choithrams Supermarket - قرية جميرا - دبي - United Arab Emirates",25.0686889,55.2078213,ChIJ0wFnPTlsXz4RJ7KLDmcMqWI,"Belgravia Al Barsha South Fourth Dubai , UAE"
"25°08'52. 55°23'32 5""N 8 Street - مرحلة المدينة الدولية - ٢ - دبي - United Arab Emirates",25.1479295,55.3924303,ChIJO_U7hqhmXz4RIHpplwYav4I,"MODELUX TOWER 1 Warsan Fourth Dubai , UAE"
Dubai - Jumeirah VillageJumeirah Village Triangle - Dubai - United Arab Emirates,25.041679,55.1879799,ChIJD3uhza5tXz4R2HuI4WSt55I,"TERHAB HOTEL & TOWERS - TOWER 2 Al Barsha South Fifth Dubai , UAE"
